Sample Count,Green1 Count,Green2 Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),HR Confidence (%),Activity
1520,148436,109264,0.489,0.201,0.838,89,89,REST
1521,148556,109305,0.489,0.201,0.838,89,89,REST
1522,148589,109324,0.486,0.203,0.838,89,89,REST
1523,148684,109325,0.484,0.203,0.84,89,89,REST
1524,148719,109339,0.482,0.202,0.84,89,89,REST
1525,148801,109370,0.481,0.202,0.84,89,89,REST
1526,148851,109405,0.481,0.204,0.839,89,89,REST
1527,148971,109486,0.481,0.205,0.839,89,89,REST
1528,149028,109546,0.48,0.204,0.839,89,89,REST
1529,149100,109593,0.48,0.204,0.841,89,89,REST
1530,149170,109619,0.48,0.204,0.842,89,89,REST
1531,149167,109500,0.482,0.205,0.842,89,89,REST
1532,149109,109424,0.482,0.205,0.843,89,89,REST
1533,149175,109412,0.481,0.204,0.843,89,89,REST
1534,149166,109401,0.479,0.205,0.842,89,87,REST
1535,149165,109396,0.478,0.206,0.843,89,87,REST
1536,149182,109415,0.477,0.206,0.843,89,87,REST
1537,149130,109388,0.478,0.205,0.843,89,87,REST
1538,149145,109403,0.479,0.204,0.844,89,87,REST
1539,149121,109444,0.479,0.205,0.843,89,87,REST
1540,149065,109430,0.479,0.206,0.844,89,87,REST
1541,149002,109429,0.479,0.205,0.844,89,87,REST
1542,149045,109450,0.479,0.203,0.844,89,87,REST
1543,149066,109468,0.479,0.203,0.843,89,87,REST
1544,149120,109539,0.479,0.204,0.842,89,87,REST
1545,149131,109554,0.479,0.206,0.841,89,87,REST
1546,149082,109632,0.479,0.207,0.842,89,87,REST
1547,149057,109645,0.48,0.206,0.842,89,87,REST
1548,148960,109520,0.481,0.205,0.842,89,87,REST
1549,148811,109396,0.483,0.204,0.843,89,85,REST
1550,148780,109406,0.483,0.204,0.842,89,85,REST
1551,148756,109425,0.482,0.205,0.839,89,85,REST
1552,148721,109426,0.481,0.205,0.839,89,85,REST
1553,148717,109454,0.482,0.205,0.839,89,85,REST
1554,148661,109450,0.483,0.205,0.839,89,85,REST
1555,148658,109441,0.484,0.204,0.839,89,85,REST
1556,148664,109456,0.485,0.204,0.839,89,85,REST
1557,148680,109506,0.486,0.204,0.838,89,85,REST
1558,148685,109509,0.485,0.202,0.84,89,85,REST
1559,148752,109557,0.485,0.202,0.84,89,85,REST
1560,148838,109622,0.483,0.202,0.839,89,85,REST
1561,148957,109721,0.483,0.202,0.839,89,85,REST
1562,149079,109830,0.483,0.202,0.838,89,85,REST
1563,149174,109900,0.484,0.202,0.838,89,85,REST
1564,149208,109962,0.485,0.202,0.838,89,82,REST
1565,149278,109910,0.486,0.203,0.838,89,82,REST
1566,149186,109790,0.487,0.202,0.838,89,82,REST
1567,149175,109752,0.487,0.2,0.84,89,82,REST
1568,149170,109754,0.486,0.2,0.839,89,82,REST
1569,149160,109746,0.485,0.201,0.838,89,82,REST
1570,149157,109755,0.484,0.202,0.837,89,82,REST
1571,149127,109762,0.485,0.202,0.836,89,82,REST
1572,149128,109745,0.486,0.201,0.838,89,82,REST
1573,149082,109742,0.488,0.201,0.839,89,82,REST
1574,149061,109752,0.489,0.201,0.839,89,82,REST
1575,149008,109725,0.488,0.2,0.838,89,82,REST
1576,148979,109732,0.487,0.199,0.839,89,82,REST
1577,149022,109743,0.487,0.199,0.839,89,82,REST
1578,148990,109748,0.486,0.199,0.839,89,82,REST
1579,149069,109811,0.486,0.199,0.838,89,79,REST
1580,149080,109855,0.487,0.2,0.838,89,79,REST
1581,149076,109865,0.487,0.201,0.838,89,79,REST
1582,149023,109845,0.487,0.2,0.837,89,79,REST
1583,148970,109698,0.488,0.2,0.837,89,79,REST
1584,148823,109581,0.489,0.199,0.839,86,99,REST
1585,148813,109563,0.489,0.199,0.84,86,99,REST
1586,148740,109497,0.488,0.2,0.838,86,99,REST
1587,148617,109422,0.486,0.2,0.838,86,99,REST
1588,148565,109399,0.485,0.2,0.837,86,99,REST
1589,148451,109339,0.487,0.2,0.836,86,99,REST
1590,148392,109266,0.488,0.2,0.837,86,99,REST
1591,148359,109244,0.489,0.2,0.838,86,99,REST
1592,148304,109172,0.489,0.201,0.838,86,99,REST
1593,148246,109115,0.488,0.201,0.838,86,99,REST
1594,148278,109084,0.487,0.201,0.838,86,99,REST
1595,148285,109072,0.487,0.2,0.839,86,99,REST
1596,148375,109082,0.485,0.2,0.838,86,99,REST
1597,148445,109135,0.484,0.201,0.838,86,99,REST
1598,148470,109139,0.483,0.202,0.839,86,99,REST
1599,148497,109162,0.483,0.203,0.84,86,99,REST
1600,148525,109130,0.483,0.203,0.84,86,99,REST
1601,148429,108955,0.483,0.204,0.839,86,99,REST
1602,148333,108821,0.484,0.204,0.84,86,99,REST
1603,148352,108806,0.485,0.204,0.84,86,99,REST
1604,148317,108766,0.483,0.205,0.838,86,99,REST
1605,148328,108733,0.482,0.206,0.839,86,99,REST
1606,148335,108739,0.481,0.206,0.84,86,99,REST
1607,148332,108699,0.481,0.205,0.84,86,99,REST
1608,148389,108702,0.481,0.204,0.842,86,99,REST
1609,148476,108748,0.48,0.204,0.842,86,99,REST
1610,148484,108758,0.479,0.206,0.842,86,99,REST
1611,148523,108755,0.478,0.206,0.843,86,99,REST
1612,148551,108773,0.478,0.206,0.843,86,99,REST
1613,148578,108784,0.478,0.206,0.841,86,99,REST
1614,148578,108830,0.478,0.207,0.841,86,99,REST
1615,148664,108918,0.479,0.207,0.842,86,99,REST
1616,148662,108987,0.479,0.206,0.843,86,99,REST
1617,148764,109077,0.479,0.206,0.843,86,99,REST
1618,148729,109018,0.481,0.207,0.843,86,99,REST
1619,148599,108873,0.483,0.207,0.843,86,99,REST
1620,148540,108838,0.482,0.206,0.842,86,99,REST
1621,148450,108805,0.481,0.206,0.839,86,99,REST
1622,148409,108797,0.48,0.206,0.84,86,99,REST
1623,148394,108826,0.479,0.205,0.841,86,99,REST
1624,148410,108842,0.48,0.204,0.841,86,99,REST
1625,148342,108830,0.481,0.204,0.842,86,99,REST
1626,148358,108835,0.482,0.204,0.842,86,99,REST
1627,148267,108830,0.482,0.205,0.841,86,99,REST
1628,148210,108777,0.482,0.205,0.841,86,99,REST
1629,148100,108751,0.482,0.204,0.84,86,99,REST
1630,148142,108747,0.483,0.203,0.84,86,99,REST
1631,148146,108793,0.483,0.204,0.838,86,99,REST
1632,148266,108879,0.483,0.204,0.838,86,99,REST
1633,148320,108958,0.483,0.204,0.839,86,99,REST
1634,148364,109013,0.484,0.204,0.84,86,99,REST
1635,148389,108997,0.485,0.204,0.84,86,99,REST
1636,148311,108856,0.486,0.204,0.84,86,99,REST
1637,148195,108749,0.486,0.203,0.841,86,99,REST
1638,148228,108784,0.485,0.203,0.839,86,99,REST
1639,148184,108787,0.483,0.203,0.839,86,99,REST
1640,148153,108796,0.484,0.203,0.839,86,99,REST
1641,148229,108863,0.485,0.204,0.838,86,99,REST
1642,148180,108851,0.486,0.204,0.838,86,99,REST
1643,148245,108858,0.488,0.203,0.839,86,99,REST
1644,148241,108881,0.487,0.203,0.839,86,99,REST
1645,148258,108861,0.486,0.203,0.839,86,99,REST
1646,148281,108874,0.485,0.202,0.84,86,99,REST
1647,148318,108893,0.485,0.202,0.839,86,99,REST
1648,148360,108918,0.485,0.203,0.838,86,99,REST
1649,148427,108967,0.486,0.203,0.837,86,99,REST
1650,148478,109044,0.486,0.203,0.837,86,99,REST
1651,148550,109109,0.486,0.203,0.838,86,99,REST
1652,148551,109128,0.486,0.203,0.838,86,99,REST
1653,148574,109097,0.487,0.202,0.837,86,99,REST
1654,148514,108951,0.489,0.202,0.837,86,99,REST
1655,148409,108869,0.488,0.201,0.839,86,99,REST
1656,148445,108882,0.487,0.202,0.837,86,99,REST
1657,148339,108828,0.485,0.203,0.835,86,99,REST
1658,148333,108832,0.485,0.203,0.836,86,99,REST
1659,148319,108845,0.486,0.202,0.836,86,99,REST
1660,148263,108802,0.488,0.201,0.837,86,99,REST
1661,148263,108788,0.489,0.201,0.838,86,99,REST
1662,148225,108810,0.489,0.201,0.836,86,99,REST
1663,148236,108798,0.489,0.201,0.836,86,99,REST
1664,148197,108792,0.489,0.2,0.837,86,99,REST
1665,148261,108827,0.488,0.2,0.838,86,99,REST
1666,148269,108856,0.487,0.2,0.838,86,99,REST
1667,148253,108884,0.486,0.201,0.837,86,99,REST
1668,148319,108945,0.487,0.202,0.836,86,99,REST
1669,148290,108981,0.488,0.201,0.837,86,99,REST
1670,148274,108972,0.488,0.201,0.838,86,99,REST
1671,148206,108879,0.489,0.201,0.837,86,99,REST
1672,148078,108663,0.491,0.201,0.837,86,99,REST
1673,147968,108572,0.49,0.2,0.839,86,99,REST
1674,147953,108541,0.488,0.2,0.838,86,99,REST
1675,147865,108487,0.485,0.201,0.838,86,99,REST
1676,147863,108489,0.484,0.202,0.838,86,99,REST
1677,147747,108427,0.485,0.202,0.838,86,99,REST
1678,147626,108338,0.486,0.201,0.839,86,99,REST
1679,147628,108321,0.488,0.202,0.841,86,99,REST
1680,147604,108304,0.489,0.202,0.839,86,99,REST
1681,147597,108256,0.487,0.202,0.838,86,99,REST
1682,147615,108269,0.486,0.202,0.839,86,99,REST
1683,147692,108269,0.485,0.202,0.84,86,99,REST
1684,147726,108314,0.483,0.202,0.839,86,99,REST
1685,147823,108375,0.483,0.203,0.838,86,99,REST
1686,147901,108445,0.483,0.204,0.838,86,99,REST
1687,147955,108505,0.482,0.205,0.838,86,99,REST
1688,148011,108547,0.482,0.205,0.839,86,99,REST
1689,147986,108497,0.483,0.206,0.839,86,99,REST
1690,147931,108349,0.485,0.207,0.84,86,99,REST
1691,147871,108301,0.485,0.207,0.842,86,99,REST
1692,147871,108279,0.484,0.206,0.841,86,99,REST
1693,147834,108271,0.482,0.208,0.839,86,99,REST
1694,147889,108308,0.48,0.208,0.84,86,99,REST
1695,147841,108310,0.48,0.207,0.84,86,99,REST
1696,147853,108294,0.481,0.206,0.841,86,99,REST
1697,147856,108325,0.482,0.207,0.842,86,99,REST
1698,147787,108269,0.483,0.208,0.84,86,99,REST
1699,147710,108235,0.482,0.208,0.839,86,99,REST
1700,147722,108242,0.48,0.206,0.841,86,99,REST
1701,147715,108267,0.48,0.205,0.841,86,99,REST
1702,147774,108331,0.48,0.205,0.84,86,99,REST
1703,147807,108415,0.48,0.206,0.839,86,99,REST
1704,147875,108489,0.48,0.206,0.838,86,99,REST
1705,147825,108552,0.481,0.206,0.84,86,99,REST
1706,147908,108610,0.481,0.206,0.841,86,99,REST
1707,147835,108532,0.482,0.207,0.84,86,99,REST
1708,147725,108394,0.485,0.207,0.84,86,99,REST
1709,147647,108403,0.486,0.206,0.841,86,99,REST
1710,147630,108422,0.485,0.205,0.838,86,99,REST
1711,147564,108424,0.484,0.205,0.837,86,99,REST
1712,147550,108449,0.484,0.206,0.838,86,99,REST
1713,147522,108459,0.484,0.205,0.838,86,99,REST
1714,147471,108420,0.486,0.205,0.838,86,99,REST
1715,147456,108424,0.487,0.205,0.839,86,99,REST
1716,147408,108421,0.488,0.205,0.837,86,99,REST
1717,147391,108397,0.488,0.204,0.836,86,99,REST
1718,147364,108400,0.487,0.204,0.837,86,99,REST
1719,147414,108406,0.487,0.203,0.838,86,99,REST
1720,147426,108455,0.487,0.202,0.837,86,99,REST
1721,147563,108532,0.487,0.202,0.837,86,99,REST
1722,147641,108621,0.487,0.202,0.837,86,99,REST
1723,147687,108665,0.487,0.202,0.837,86,99,REST
1724,147736,108692,0.489,0.203,0.836,86,99,REST
1725,147761,108612,0.49,0.203,0.835,86,99,REST
1726,147621,108468,0.491,0.203,0.836,86,99,REST
1727,147577,108459,0.49,0.202,0.838,86,99,REST
1728,147603,108473,0.488,0.203,0.835,86,99,REST
1729,147541,108465,0.488,0.203,0.835,86,99,REST
1730,147540,108490,0.488,0.203,0.835,86,99,REST
1731,147465,108466,0.49,0.203,0.836,86,99,REST
1732,147425,108428,0.491,0.203,0.837,86,99,REST
1733,147435,108439,0.492,0.203,0.835,86,99,REST
1734,147342,108394,0.49,0.203,0.835,86,99,REST
1735,147283,108380,0.489,0.202,0.836,86,99,REST
1736,147285,108366,0.489,0.202,0.836,86,99,REST
1737,147287,108413,0.489,0.201,0.834,86,99,REST
1738,147310,108428,0.489,0.202,0.832,86,99,REST
1739,147322,108487,0.49,0.203,0.831,86,99,REST
1740,147386,108546,0.492,0.203,0.832,86,99,REST
1741,147370,108568,0.493,0.203,0.834,86,99,REST
1742,147395,108582,0.493,0.202,0.834,86,99,REST
1743,147422,108552,0.492,0.203,0.833,86,99,REST
1744,147293,108368,0.491,0.203,0.834,86,99,REST
1745,147140,108269,0.49,0.202,0.835,86,99,REST
1746,147116,108242,0.49,0.202,0.833,86,99,REST
1747,146995,108170,0.489,0.203,0.833,86,99,REST
1748,146970,108160,0.489,0.203,0.833,86,99,REST
1749,146907,108159,0.49,0.203,0.833,86,99,REST
1750,146864,108107,0.492,0.202,0.834,86,99,REST
1751,146848,108100,0.493,0.202,0.834,86,99,REST
1752,146983,108164,0.492,0.202,0.834,86,99,REST
1753,147029,108203,0.489,0.202,0.835,86,99,REST
1754,147153,108249,0.487,0.202,0.837,86,99,REST
1755,147249,108326,0.487,0.202,0.838,86,99,REST
1756,147385,108406,0.486,0.202,0.838,86,99,REST
1757,147499,108473,0.484,0.203,0.837,86,99,REST
1758,147561,108553,0.483,0.204,0.836,86,99,REST
1759,147677,108610,0.483,0.204,0.836,86,99,REST
1760,147769,108737,0.484,0.204,0.838,86,99,REST
1761,148004,108851,0.485,0.205,0.838,86,99,REST
1762,148042,108800,0.485,0.206,0.838,86,99,REST
1763,148031,108684,0.486,0.206,0.839,86,99,REST
1764,148153,108770,0.484,0.206,0.839,86,99,REST
1765,148253,108818,0.482,0.206,0.838,86,99,REST
1766,148247,108799,0.48,0.207,0.839,86,99,REST
1767,148261,108837,0.48,0.207,0.839,86,99,REST
1768,148216,108788,0.48,0.207,0.839,86,99,REST
1769,148123,108725,0.481,0.206,0.84,86,99,REST
1770,148266,108821,0.482,0.206,0.84,86,99,REST
1771,148264,108826,0.481,0.206,0.839,86,99,REST
1772,148267,108826,0.479,0.207,0.841,86,99,REST
1773,148250,108868,0.479,0.206,0.843,86,99,REST
1774,148306,108914,0.479,0.206,0.843,86,99,REST
1775,148328,108998,0.479,0.206,0.841,86,99,REST
1776,148391,109066,0.479,0.206,0.84,86,99,REST
1777,148384,109143,0.479,0.207,0.839,86,99,REST
1778,148348,109180,0.48,0.207,0.84,86,99,REST
1779,148266,109162,0.481,0.207,0.841,86,99,REST
1780,148182,109072,0.482,0.207,0.84,86,99,REST
1781,147949,108894,0.485,0.206,0.839,86,99,REST
1782,147823,108820,0.485,0.205,0.839,86,99,REST
1783,147749,108815,0.484,0.205,0.838,86,99,REST
1784,147671,108750,0.484,0.206,0.838,86,99,REST
1785,147572,108762,0.483,0.206,0.838,86,99,REST
1786,147535,108737,0.484,0.205,0.838,86,99,REST
1787,147396,108673,0.486,0.204,0.838,86,99,REST
1788,147396,108666,0.489,0.204,0.838,86,99,REST
1789,147324,108661,0.489,0.204,0.836,86,99,REST
1790,147315,108652,0.488,0.204,0.837,86,99,REST
1791,147237,108628,0.487,0.203,0.838,86,99,REST
1792,147244,108588,0.488,0.202,0.837,86,99,REST
1793,147240,108610,0.489,0.202,0.836,86,99,REST
1794,147310,108668,0.488,0.202,0.834,86,99,REST
1795,147412,108755,0.488,0.202,0.835,86,99,REST
1796,147436,108800,0.489,0.202,0.837,86,99,REST
1797,147533,108847,0.49,0.202,0.838,86,99,REST
1798,147573,108813,0.49,0.203,0.836,86,99,REST
1799,147498,108646,0.49,0.203,0.836,86,99,REST
1800,147434,108590,0.49,0.202,0.838,86,99,REST
1801,147443,108589,0.49,0.202,0.836,86,99,REST
1802,147400,108577,0.489,0.202,0.834,86,99,REST
1803,147438,108569,0.488,0.203,0.835,86,99,REST
1804,147399,108566,0.489,0.203,0.834,86,99,REST
1805,147334,108500,0.49,0.202,0.833,86,99,REST
1806,147269,108455,0.492,0.202,0.834,86,99,REST
1807,147242,108443,0.492,0.201,0.835,86,99,REST
1808,147226,108434,0.492,0.202,0.834,86,99,REST
1809,147200,108423,0.491,0.202,0.834,86,99,REST
1810,147235,108443,0.49,0.202,0.834,86,99,REST
1811,147207,108467,0.49,0.202,0.833,86,99,REST
1812,147265,108499,0.491,0.202,0.832,86,99,REST
1813,147237,108519,0.492,0.203,0.832,86,99,REST
1814,147296,108547,0.492,0.203,0.832,86,99,REST
1815,147264,108545,0.491,0.203,0.833,86,99,REST
1816,147335,108572,0.491,0.202,0.833,86,99,REST
1817,147346,108502,0.492,0.203,0.832,86,99,REST
1818,147181,108338,0.492,0.203,0.832,86,99,REST
1819,147147,108297,0.493,0.203,0.833,86,99,REST
1820,147110,108317,0.494,0.203,0.831,86,99,REST
1821,147106,108285,0.492,0.204,0.83,86,99,REST
1822,147054,108299,0.49,0.204,0.831,86,99,REST
1823,147072,108326,0.49,0.203,0.832,86,99,REST
1824,146946,108227,0.492,0.202,0.833,86,99,REST
1825,146963,108212,0.493,0.201,0.835,86,99,REST
1826,146915,108202,0.494,0.202,0.835,86,99,REST
1827,146857,108140,0.492,0.202,0.835,86,99,REST
1828,146830,108136,0.49,0.201,0.834,86,99,REST
1829,146915,108167,0.49,0.201,0.834,86,99,REST
1830,146976,108187,0.49,0.201,0.834,86,99,REST
1831,147029,108219,0.49,0.202,0.834,86,99,REST
1832,147122,108303,0.49,0.202,0.834,86,99,REST
1833,147287,108372,0.49,0.203,0.835,86,99,REST
1834,147373,108415,0.489,0.203,0.835,86,99,REST
1835,147449,108478,0.489,0.203,0.836,86,99,REST
1836,147578,108434,0.487,0.203,0.836,86,99,REST
1837,147471,108261,0.487,0.203,0.837,86,99,REST
1838,147473,108229,0.488,0.204,0.838,86,99,REST
1839,147490,108214,0.487,0.204,0.837,86,99,REST
1840,147469,108152,0.485,0.205,0.836,86,99,REST
1841,147444,108150,0.483,0.205,0.835,86,99,REST
1842,147404,108113,0.482,0.205,0.836,86,99,REST
1843,147385,108058,0.483,0.204,0.838,86,99,REST
1844,147425,108085,0.485,0.203,0.84,86,99,REST
1845,147517,108105,0.485,0.203,0.839,85,99,REST
1846,147507,108093,0.484,0.204,0.838,85,99,REST
1847,147605,108140,0.482,0.204,0.838,85,99,REST
1848,147659,108170,0.481,0.204,0.839,85,99,REST
1849,147655,108183,0.48,0.204,0.839,85,99,REST
1850,147728,108243,0.48,0.205,0.838,85,99,REST
1851,147769,108312,0.48,0.206,0.839,85,99,REST
1852,147761,108376,0.48,0.205,0.842,85,99,REST
1853,147796,108485,0.481,0.204,0.841,85,99,REST
1854,147931,108586,0.481,0.204,0.841,85,99,REST
1855,147852,108501,0.484,0.205,0.84,85,99,REST
1856,147773,108442,0.484,0.205,0.84,85,99,REST
1857,147715,108458,0.484,0.206,0.837,85,99,REST
1858,147640,108433,0.483,0.207,0.836,85,99,REST
1859,147492,108405,0.483,0.206,0.837,85,99,REST
1860,147607,109011,0.484,0.205,0.838,85,99,REST
1861,147532,109113,0.487,0.204,0.838,85,99,REST
1862,147560,109069,0.488,0.204,0.839,85,99,REST
1863,147501,108818,0.488,0.205,0.837,85,99,REST
1864,147430,108712,0.487,0.205,0.836,85,99,REST
1865,147399,108672,0.487,0.204,0.837,85,99,REST
1866,147307,108595,0.487,0.203,0.837,85,99,REST
1867,147309,108570,0.488,0.203,0.835,85,99,REST
1868,147252,108554,0.488,0.203,0.835,85,99,REST
1869,147305,108597,0.488,0.203,0.835,85,99,REST
1870,147368,108664,0.488,0.203,0.835,85,99,REST
1871,147383,108678,0.489,0.203,0.836,85,99,REST
1872,147424,108712,0.49,0.203,0.835,85,99,REST
1873,147428,108634,0.491,0.203,0.835,85,99,REST
1874,147323,108480,0.491,0.203,0.837,85,99,REST
1875,147251,108437,0.491,0.203,0.837,85,99,REST
1876,147279,108454,0.49,0.203,0.835,85,99,REST
1877,147202,108403,0.488,0.204,0.835,85,99,REST
1878,147184,108391,0.489,0.204,0.834,85,99,REST
1879,147168,108401,0.491,0.205,0.834,85,99,REST
1880,147116,108328,0.491,0.204,0.835,85,99,REST
1881,147135,108312,0.492,0.203,0.835,85,99,REST
1882,147118,108328,0.492,0.203,0.834,85,99,REST
1883,147076,108286,0.491,0.204,0.834,85,99,REST
1884,147033,108262,0.492,0.204,0.834,85,99,REST
1885,147052,108268,0.493,0.203,0.833,85,99,REST
1886,147059,108255,0.492,0.203,0.832,85,99,REST
1887,147050,108255,0.492,0.204,0.832,85,99,REST
1888,147075,108298,0.491,0.204,0.832,85,99,REST
1889,147066,108325,0.491,0.204,0.833,85,99,REST
1890,147099,108341,0.493,0.204,0.834,85,99,REST
1891,147089,108333,0.494,0.204,0.833,85,99,REST
1892,147052,108194,0.494,0.204,0.833,85,99,REST
1893,146891,108085,0.494,0.203,0.834,85,99,REST
1894,146912,108091,0.493,0.203,0.833,85,99,REST
1895,146884,108081,0.492,0.204,0.832,85,99,REST
1896,146836,108066,0.491,0.205,0.832,85,99,REST
1897,146832,108113,0.491,0.205,0.831,85,99,REST
1898,146813,108082,0.493,0.204,0.832,85,99,REST
1899,146744,108068,0.494,0.203,0.832,85,99,REST
1900,146716,108061,0.495,0.203,0.833,85,99,REST
1901,146624,108024,0.493,0.203,0.833,85,99,REST
1902,146571,107985,0.492,0.203,0.833,85,99,REST
1903,146546,107966,0.492,0.203,0.833,85,99,REST
1904,146588,107960,0.492,0.203,0.832,85,99,REST
1905,146617,107972,0.492,0.204,0.832,85,99,REST
1906,146675,108009,0.492,0.205,0.832,85,99,REST
1907,146698,108032,0.492,0.205,0.833,85,99,REST
1908,146706,108043,0.492,0.205,0.834,85,99,REST
1909,146767,108072,0.492,0.205,0.835,84,99,REST
1910,146858,108066,0.491,0.205,0.834,84,99,REST
1911,146864,107948,0.49,0.205,0.835,84,99,REST
1912,146827,107875,0.489,0.204,0.836,84,99,REST
1913,146878,107905,0.488,0.205,0.835,84,99,REST
1914,146869,107897,0.488,0.207,0.833,84,99,REST
1915,146917,107911,0.486,0.207,0.834,84,99,REST
1916,146937,107926,0.486,0.207,0.834,84,99,REST
1917,146929,107894,0.487,0.207,0.834,84,99,REST
1918,146941,107893,0.488,0.207,0.836,84,99,REST
1919,147037,107930,0.488,0.207,0.835,84,99,REST
1920,147052,107955,0.486,0.208,0.835,84,99,REST
1921,147159,107978,0.485,0.208,0.837,84,99,REST
1922,147209,108018,0.483,0.208,0.837,84,99,REST
1923,147293,108041,0.482,0.208,0.837,84,99,REST
1924,147316,108083,0.482,0.208,0.836,84,99,REST
1925,147387,108145,0.482,0.209,0.836,84,99,REST
1926,147443,108211,0.482,0.209,0.837,84,99,REST
1927,147460,108298,0.481,0.208,0.838,84,99,REST
1928,147547,108340,0.481,0.207,0.839,84,99,REST
1929,147485,108273,0.483,0.207,0.839,84,99,REST
1930,147418,108207,0.485,0.207,0.84,84,99,REST
1931,147407,108231,0.484,0.207,0.839,84,99,REST
1932,147318,108237,0.483,0.207,0.837,84,99,REST
1933,147287,108232,0.482,0.208,0.837,84,99,REST
1934,147232,108255,0.482,0.208,0.837,84,99,REST
1935,147130,108221,0.483,0.207,0.837,84,87,REST
1936,147107,108233,0.483,0.206,0.838,84,87,REST
1937,147141,108281,0.486,0.205,0.838,84,87,REST
1938,147142,108304,0.488,0.206,0.837,84,87,REST
1939,147107,108303,0.487,0.207,0.837,84,87,REST
1940,147075,108283,0.487,0.207,0.838,84,87,REST
1941,147030,108263,0.487,0.206,0.838,84,87,REST
1942,147010,108262,0.487,0.205,0.837,84,87,REST
1943,147073,108320,0.488,0.206,0.836,84,87,REST
1944,147087,108364,0.489,0.205,0.836,84,87,REST
1945,147091,108371,0.489,0.206,0.836,84,87,REST
1946,147057,108348,0.49,0.206,0.836,84,87,REST
1947,146958,108145,0.491,0.206,0.836,84,87,REST
1948,146791,108033,0.492,0.205,0.837,84,87,REST
1949,146765,108001,0.491,0.204,0.837,84,87,REST
1950,146687,107959,0.491,0.204,0.835,84,83,REST
1951,146660,107926,0.489,0.205,0.834,84,83,REST
1952,146656,107947,0.489,0.205,0.833,84,83,REST
1953,146594,107903,0.491,0.205,0.833,84,83,REST
1954,146603,107878,0.493,0.204,0.834,84,83,REST
1955,146556,107867,0.495,0.204,0.834,84,83,REST
1956,146615,107873,0.495,0.204,0.834,84,83,REST
1957,146572,107856,0.493,0.205,0.835,84,83,REST
1958,146622,107870,0.492,0.204,0.835,84,83,REST
1959,146654,107906,0.492,0.204,0.834,84,83,REST
1960,146728,107980,0.492,0.205,0.834,84,83,REST
1961,146821,108063,0.491,0.206,0.833,84,83,REST
1962,146740,108063,0.491,0.206,0.834,84,83,REST
1963,146754,108059,0.493,0.207,0.834,84,83,REST
1964,146671,107955,0.495,0.207,0.833,84,83,REST
1965,146499,107734,0.496,0.206,0.834,84,79,REST
1966,146390,107640,0.496,0.205,0.836,84,79,REST
1967,146378,107609,0.495,0.205,0.835,84,79,REST
1968,146277,107536,0.493,0.205,0.833,84,79,REST
1969,146237,107507,0.492,0.207,0.832,84,79,REST
1970,146228,107490,0.494,0.206,0.832,84,79,REST
1971,146139,107410,0.494,0.206,0.832,84,79,REST
1972,146130,107375,0.495,0.207,0.833,84,79,REST
1973,146122,107379,0.494,0.207,0.834,84,79,REST
1974,146147,107359,0.492,0.207,0.834,84,79,REST
1975,146213,107401,0.49,0.206,0.835,84,79,REST
1976,146365,107453,0.489,0.206,0.835,83,79,REST
1977,146424,107499,0.488,0.208,0.833,83,79,REST
1978,146531,107568,0.488,0.209,0.833,83,79,REST
1979,146637,107636,0.488,0.21,0.835,83,79,REST
1980,146680,107687,0.488,0.21,0.835,83,75,REST
1981,146742,107695,0.488,0.21,0.835,83,75,REST
1982,146725,107590,0.489,0.21,0.837,83,75,REST
1983,146721,107512,0.489,0.208,0.838,83,75,REST
1984,146756,107550,0.486,0.209,0.836,83,75,REST
1985,146814,107536,0.485,0.21,0.835,83,75,REST
1986,146793,107556,0.484,0.212,0.836,83,75,REST
1987,146803,107543,0.484,0.211,0.837,83,75,REST
1988,146750,107497,0.485,0.21,0.838,83,75,REST
1989,146795,107501,0.486,0.209,0.838,83,75,REST
1990,146876,107541,0.486,0.209,0.838,83,75,REST
1991,146878,107542,0.485,0.209,0.839,83,75,REST
1992,146959,107588,0.483,0.209,0.84,83,75,REST
1993,146935,107607,0.482,0.209,0.84,83,75,REST
1994,146960,107611,0.482,0.208,0.839,83,75,REST
1995,146978,107683,0.483,0.208,0.837,83,73,REST
1996,147063,107769,0.482,0.209,0.838,83,73,REST
1997,147026,107845,0.483,0.209,0.839,83,73,REST
1998,147053,107847,0.485,0.21,0.84,83,73,REST
1999,146949,107761,0.488,0.21,0.84,83,73,REST
2000,146817,107619,0.489,0.209,0.839,83,73,REST
2001,146707,107571,0.488,0.208,0.837,83,73,REST
2002,146609,107535,0.487,0.209,0.835,83,73,REST
2003,146588,107514,0.487,0.208,0.836,83,73,REST
2004,146545,107528,0.486,0.207,0.837,83,73,REST
2005,146471,107462,0.487,0.207,0.837,83,73,REST
2006,146390,107429,0.489,0.206,0.837,83,73,REST
2007,146402,107432,0.492,0.205,0.836,83,73,REST
2008,146357,107385,0.493,0.205,0.835,83,73,REST
2009,146314,107342,0.492,0.205,0.835,83,73,REST
2010,146291,107302,0.491,0.205,0.835,83,71,REST
2011,146268,107251,0.49,0.204,0.834,83,71,REST
2012,146271,107253,0.491,0.204,0.834,83,71,REST
2013,146328,107297,0.49,0.204,0.835,83,71,REST
2014,146309,107307,0.491,0.204,0.835,83,71,REST
2015,146241,107238,0.493,0.206,0.834,83,71,REST
2016,146201,107094,0.495,0.206,0.835,83,71,REST
