timestamp,red,green,ir
25943,164861,36921,213863
25953,164869,36922,213859
25977,164864,36916,213883
25983,164871,36919,213868
25993,164850,36908,213871
26003,164866,36915,213865
26016,164863,36915,213867
26023,164853,36908,213874
26034,164865,36924,213836
26043,164852,36909,213860
26079,164851,36902,213859
26083,164831,36908,213850
26093,164842,36897,213858
26103,164842,36899,213829
26113,164840,36908,213835
26124,164835,36887,213820
26133,164839,36905,213815
26143,164812,36905,213822
26153,164837,36880,213817
26163,164835,36904,213827
26172,164826,36891,213823
26183,164831,36891,213803
26193,164829,36890,213814
26203,164828,36903,213799
26212,164812,36890,213804
26223,164831,36895,213807
26233,164798,36891,213811
26243,164824,36890,213797
26252,164771,36877,213789
26263,164810,36906,213782
26273,164811,36888,213791
26283,164796,36884,213795
26293,164817,36881,213782
26303,164798,36883,213805
26313,164813,36890,213795
26323,164805,36872,213769
26333,164794,36872,213788
26343,164799,36871,213773
26353,164801,36877,213775
26363,164786,36861,213768
26373,164796,36884,213772
26382,164812,36870,213800
26392,164786,36873,213779
26403,164791,36845,213777
26413,164803,36885,213783
26422,164784,36857,213756
26432,164773,36867,213777
26442,164784,36848,213768
26453,164774,36862,213748
26463,164783,36868,213751
26473,164771,36853,213748
26483,164757,36862,213757
26493,164773,36854,213758
26502,164767,36851,213753
26512,164748,36857,213756
26523,164774,36858,213757
26533,164779,36855,213759
26543,164772,36863,213764
26553,164772,36850,213759
26563,164761,36857,213750
26573,164748,36845,213752
26583,164760,36871,213744
26592,164756,36858,213746
26602,164753,36856,213763
26612,164769,36854,213733
26623,164736,36862,213753
26636,164759,36834,213750
26643,164768,36837,213731
26653,164750,36856,213754
26663,164765,36853,213747
26699,164755,36847,213758
26703,164770,36841,213754
26712,164786,36852,213763
26723,164765,36835,213769
26733,164766,36856,213741
26743,164772,36837,213759
26752,164763,36857,213750
26762,164770,36828,213763
26772,164754,36846,213749
26783,164774,36846,213765
26792,164779,36825,213762
26802,164762,36839,213772
26812,164770,36846,213788
26822,164766,36840,213781
26832,164748,36851,213760
26842,164756,36846,213768
26853,164782,36861,213767
26863,164771,36850,213781
