timestamp,ecg
653068405105070957,2
653068405112745397,12
653068405120419837,50
653068405128094277,50
653068405135768717,16
653068405143443157,-60
653068405151117597,-46
653068405158792037,222
653068405166466477,646
653068405174140917,837
653068405181815357,426
653068405189489797,-186
653068405197164237,-196
653068405204838677,72
653068405212513117,-12
653068405220187557,-128
653068405227861997,-38
653068405235536437,14
653068405243210877,-19
653068405250885317,-29
653068405258559757,4
653068405266234197,26
653068405273908637,2
653068405281583077,0
653068405289257517,31
653068405296931957,26
653068405304606397,16
653068405312280837,26
653068405319955277,26
653068405327629717,31
653068405335304157,67
653068405342978597,113
653068405350653037,118
653068405358327477,89
653068405366001917,79
653068405373676357,82
653068405381350797,70
653068405389025237,53
653068405396699677,36
653068405404374117,19
653068405412048557,12
653068405419722997,-36
653068405427397437,-108
653068405435071877,-94
653068405442746317,-60
653068405450420757,-118
653068405458095197,-130
653068405465769637,-70
653068405473444077,-84
653068405481118517,-108
653068405488792957,-58
653068405496467397,-43
653068405504141837,-72
653068405511816277,-60
653068405519490717,-38
653068405527165157,-43
653068405534839597,-50
653068405542514037,-48
653068405550188477,-43
653068405557862917,-31
653068405565537357,-24
653068405573211797,-19
653068405580886237,-4
653068405588560677,9
653068405596235117,24
653068405603909557,41
653068405611583997,50
653068405619258437,60
653068405626932877,77
653068405634607317,79
653068405642306878,72
653068405649980970,65
653068405657655062,62
653068405665329154,58
653068405673003246,55
653068405680677338,50
653068405688351430,38
653068405696025522,125
653068405703699614,462
653068405711373706,869
653068405719047798,769
653068405726721890,75
653068405734395982,-290
653068405742070074,-12
653068405749744166,96
653068405757418258,-60
653068405765092350,-31
653068405772766442,38
653068405780440534,0
653068405788114626,7
653068405795788718,50
653068405803462810,46
653068405811136902,38
653068405818810994,60
653068405826485086,72
653068405834159178,72
653068405841833270,77
653068405849507362,84
653068405857181454,82
653068405864855546,79
653068405872529638,84
653068405880203730,94
653068405887877822,108
653068405895551914,113
653068405903226006,96
653068405910900098,72
653068405918574190,48
653068405926248282,21
653068405933922374,-12
653068405941596466,-55
653068405949270558,-101
653068405956944650,-147
653068405964618742,-181
653068405972292834,-198
653068405979966926,-217
653068405987641018,-237
653068405995315110,-234
653068406002989202,-222
653068406010663294,-220
653068406018337386,-213
653068406026011478,-174
653068406033685570,-128
653068406041359662,-106
653068406049033754,-82
653068406056707846,-50
653068406064381938,-33
653068406072056030,-33
653068406079730122,-33
653068406087404214,-26
653068406095078306,-26
653068406102752398,-43
653068406110426490,-60
653068406118100582,-70
653068406125774674,-77
653068406133448766,-75
653068406141122858,-62
653068406148796950,-53
653068406156471042,-48
653068406164145134,-24
653068406171819226,24
653068406179493318,38
653068406187167410,16
653068406194841502,29
653068406202495540,67
653068406210169911,82
653068406217844282,77
653068406225518653,77
653068406233193024,55
653068406240867395,75
653068406248541766,317
653068406256216137,743
653068406263890508,910
653068406271564879,421
653068406279239250,-198
653068406286913621,-133
653068406294587992,147
653068406302262363,58
653068406309936734,-14
653068406317611105,70
653068406325285476,67
653068406332959847,31
653068406340634218,58
653068406348308589,55
653068406355982960,14
653068406363657331,14
653068406371331702,38
653068406379006073,43
653068406386680444,58
653068406394354815,67
653068406402029186,53
653068406409703557,62
653068406417377928,92
653068406425052299,89
653068406432726670,77
653068406440401041,87
653068406448075412,92
653068406455749783,87
653068406463424154,75
653068406471098525,62
653068406478772896,58
653068406486447267,50
653068406494121638,31
653068406501796009,2
653068406509470380,-38
653068406517144751,-65
653068406524819122,-75
653068406532493493,-87
653068406540167864,-101
653068406547842235,-106
653068406555516606,-113
653068406563190977,-113
653068406570865348,-106
653068406578539719,-96
653068406586214090,-96
653068406593888461,-101
653068406601562832,-92
653068406609237203,-87
653068406616911574,-99
653068406624585945,-101
653068406632260316,-87
653068406639934687,-79
653068406647609058,-89
653068406655283429,-82
653068406662957800,-70
653068406670632171,-79
653068406678306542,-82
653068406685980913,-65
