timestamp,red,green,ir
10184,179796,37867,215286
10195,179790,37866,215279
10205,179786,37868,215275
10215,179796,37863,215272
10225,179777,37867,215256
10235,179776,37859,215255
10245,179766,37871,215266
10254,179755,37874,215247
10264,179749,37878,215246
10275,179772,37858,215260
10285,179774,37866,215230
10294,179767,37858,215265
10304,179768,37856,215239
10315,179762,37867,215255
10325,179770,37859,215247
10334,179757,37870,215266
10344,179772,37871,215238
10355,179743,37857,215243
10365,179769,37869,215240
10375,179751,37853,215244
10385,179765,37858,215222
10394,179751,37861,215241
10405,179763,37845,215234
10415,179764,37874,215238
10424,179717,37862,215216
10435,179738,37852,215218
10445,179735,37849,215241
10455,179738,37848,215244
10464,179733,37857,215244
10475,179733,37846,215231
10485,179724,37854,215236
10495,179738,37824,215243
10504,179733,37837,215226
10514,179718,37851,215219
10525,179720,37844,215208
10534,179741,37858,215209
10544,179747,37852,215207
10555,179725,37851,215200
10565,179715,37840,215203
10575,179715,37843,215201
10584,179725,37850,215202
10594,179708,37858,215190
10604,179691,37851,215208
10614,179718,37825,215211
10625,179726,37858,215205
10634,179711,37846,215199
10645,179722,37842,215227
10655,179702,37838,215182
10665,179695,37840,215194
10674,179698,37851,215211
10684,179707,37844,215209
10694,179706,37843,215204
10705,179701,37840,215178
10714,179710,37838,215193
10724,179709,37841,215154
10734,179676,37838,215190
10744,179704,37849,215173
10754,179698,37820,215206
10764,179695,37835,215220
10774,179690,37817,215193
10785,179697,37847,215179
10794,179698,37844,215177
10804,179670,37842,215178
10815,179691,37849,215184
10825,179699,37827,215190
10834,179691,37835,215180
10844,179691,37837,215205
10854,179708,37842,215209
10865,179692,37836,215184
10875,179701,37845,215171
10884,179673,37844,215159
10895,179675,37831,215194
10905,179691,37842,215160
10915,179679,37833,215186
10924,179673,37837,215170
10934,179692,37836,215197
10944,179672,37845,215141
10954,179663,37849,215183
10964,179692,37838,215167
10974,179676,37838,215181
10984,179667,37841,215163
10994,179679,37857,215191
11004,179688,37827,215174
11014,179690,37843,215179
11024,179665,37839,215188
11035,179669,37851,215183
11044,179656,37831,215195
11054,179686,37850,215191
11064,179674,37844,215136
11074,179679,37838,215167
11083,179678,37842,215153
11094,179660,37851,215190
11104,179684,37836,215226
11114,179678,37843,215198
11125,179691,37833,215220
11134,179665,37840,215196
11144,179660,37833,215178
11154,179682,37830,215164
11164,179666,37844,215175
11174,179685,37845,215173
11184,179677,37837,215154
11194,179669,37834,215164
11204,179669,37825,215124
11214,179680,37837,215172
11224,179665,37827,215161
11234,179665,37831,215150
11244,179663,37827,215190
11254,179654,37839,215181
11264,179668,37831,215181
11274,179633,37825,215187
11284,179662,37817,215155
11293,179652,37827,215177
11304,179649,37835,215185
11314,179648,37842,215169
11324,179668,37855,215182
11333,179660,37821,215185
11343,179666,37843,215179
11354,179646,37843,215170
11364,179667,37842,215190
11374,179648,37823,215179
11383,179634,37839,215184
11394,179647,37834,215186
11404,179647,37837,215193
11414,179651,37817,215189
11424,179653,37810,215191
11433,179643,37835,215180
11444,179650,37816,215151
11454,179661,37832,215177
11464,179642,37818,215181
11473,179654,37829,215190
11484,179644,37827,215179
11494,179656,37827,215176
11503,179659,37826,215170
11514,179647,37824,215184
11524,179658,37837,215200
11534,179644,37833,215186
11543,179663,37838,215165
11553,179642,37836,215188
11563,179632,37828,215198
11574,179666,37824,215205
11583,179629,37835,215186
11593,179641,37824,215204
11603,179663,37806,215198
11613,179642,37810,215220
11624,179650,37821,215190
11633,179671,37831,215193
11644,179648,37837,215188
11654,179654,37845,215178
11664,179635,37828,215205
11673,179650,37831,215204
11683,179668,37835,215185
11693,179657,37833,215213
11703,179673,37840,215225
11713,179646,37820,215227
11724,179650,37816,215184
11734,179650,37833,215213
11744,179657,37841,215212
11753,179649,37849,215214
11763,179647,37832,215184
11773,179628,37838,215220
11783,179665,37856,215231
11793,179661,37839,215215
11804,179662,37826,215244
11814,179643,37837,215231
11824,179648,37841,215223
11833,179665,37854,215230
11843,179667,37840,215248
11853,179672,37834,215214
11863,179668,37844,215212
11874,179649,37844,215217
11883,179654,37869,215240
11893,179658,37829,215215
11904,179653,37850,215251
11913,179673,37854,215237
11923,179653,37844,215239
11933,179673,37845,215230
11944,179670,37825,215227
11953,179657,37848,215208
11963,179670,37865,215229
11973,179665,37845,215236
11983,179665,37846,215234
11994,179652,37841,215209
12003,179658,37853,215243
12013,179658,37850,215236
12023,179661,37829,215265
12033,179663,37843,215245
12042,179660,37842,215259
12053,179649,37824,215232
12063,179671,37820,215234
12073,179672,37835,215209
12083,179647,37834,215243
12093,179665,37851,215252
12103,179649,37845,215249
12113,179675,37847,215243
12123,179664,37868,215195
12133,179651,37850,215236
12143,179668,37849,215253
12153,179658,37850,215245
12164,179657,37835,215249
12173,179671,37844,215250
12183,179663,37845,215271
12193,179639,37831,215243
12203,179670,37856,215253
12213,179666,37840,215241
12223,179673,37818,215254
12233,179682,37841,215248
12243,179667,37866,215247
12253,179672,37849,215232
12263,179668,37854,215250
12273,179667,37849,215227
12283,179655,37860,215236
12293,179648,37856,215238
12303,179666,37855,215234
12313,179670,37859,215259
12323,179647,37850,215237
12333,179656,37856,215249
12342,179655,37859,215253
12353,179650,37844,215241
12363,179666,37848,215236
12373,179630,37859,215261
12382,179677,37871,215249
12393,179637,37858,215262
12403,179646,37849,215230
12413,179655,37848,215264
12423,179661,37839,215263
12433,179660,37856,215258
12443,179649,37856,215263
12453,179659,37845,215262
12462,179676,37851,215263
12473,179664,37853,215261
12483,179682,37854,215254
12493,179660,37864,215275
12502,179666,37865,215270
12513,179660,37850,215263
12523,179667,37867,215264
12533,179668,37856,215263
12542,179669,37876,215271
12552,179663,37851,215235
12562,179655,37850,215259
12573,179686,37846,215243
12583,179677,37842,215231
12593,179664,37858,215270
12603,179668,37863,215271
12613,179656,37862,215256
12623,179637,37873,215274
12633,179663,37855,215283
12643,179652,37855,215261
12653,179663,37856,215257
12663,179669,37872,215272
12672,179668,37851,215271
12682,179664,37849,215275
12692,179651,37858,215274
12702,179670,37821,215236
12712,179666,37841,215256
12722,179666,37854,215259
12733,179673,37863,215249
12743,179675,37864,215254
12752,179663,37862,215255
12762,179682,37853,215244
12773,179663,37855,215240
12783,179671,37870,215245
12792,179654,37864,215256
12802,179677,37861,215254
12812,179659,37850,215262
12823,179671,37840,215270
12833,179653,37864,215266
12842,179670,37847,215275
12853,179665,37858,215241
12863,179639,37863,215273
12873,179653,37848,215282
12882,179672,37854,215257
12892,179649,37859,215259
12902,179640,37856,215266
12913,179665,37852,215253
