timestamp ch1 ch2 ch3 ambient
653329293793273344 -50546 -73140 -69229 -350030
653329293800711680 -50567 -73102 -69304 -350100
653329293808150016 -50738 -73202 -69355 -350246
653329293815588352 -50550 -73081 -69315 -350324
653329293823026688 -50608 -73039 -69264 -350252
653329293830465024 -50644 -73053 -69310 -350218
653329293837903360 -50755 -73070 -69322 -350337
653329293845403593 -50742 -72801 -69373 -350350
653329293852838288 -50500 -72914 -69164 -350267
653329293860272983 -50515 -72907 -69249 -350169
653329293867707678 -50528 -72866 -69114 -350255
653329293875142373 -50514 -72886 -69106 -350267
653329293882577068 -50538 -72834 -69187 -350268
653329293890011763 -50509 -72903 -69125 -350254
653329293897446458 -50349 -72849 -69086 -350165
653329293904881153 -50401 -73003 -68993 -350283
653329293912315848 -50493 -72854 -69068 -350241
653329293919750543 -50562 -72891 -69092 -350221
653329293927185238 -50359 -73000 -69107 -350134
653329293934619933 -50493 -72914 -69146 -350205
653329293942054628 -50452 -72969 -69104 -350150
653329293949489323 -50512 -73028 -68992 -350200
653329293956924018 -50582 -73098 -69153 -350328
653329293964358713 -50520 -73096 -69188 -350204
653329293971793408 -50602 -73091 -69188 -350283
653329293979166208 -50498 -73003 -69255 -350120
653329293986604544 -50695 -73102 -69304 -350328
653329293994042880 -50651 -73219 -69261 -350324
653329294001481216 -50560 -73256 -69259 -350264
653329294008919552 -50623 -73228 -69282 -350293
653329294016357888 -50657 -73239 -69301 -350252
653329294023796224 -50701 -73184 -69319 -350218
653329294031234560 -50684 -73289 -69418 -350236
653329294038672896 -50761 -73162 -69307 -350245
653329294046111232 -50681 -73246 -69216 -350274
653329294053549568 -50866 -73242 -69314 -350273
653329294060987904 -50724 -73274 -69347 -350149
653329294068426240 -49723 -72419 -68363 -349267
653329294075864576 -50467 -72925 -69054 -349886
653329294083302912 -50585 -73182 -69225 -350127
653329294090741248 -50622 -73260 -69303 -350151
653329294098179584 -49669 -73372 -68364 -349272
653329294105617920 -50418 -73321 -69057 -349856
653329294113118153 -50803 -73471 -69304 -350134
653329294120552848 -50981 -73408 -69319 -350324
653329294127987543 -50926 -73487 -69501 -350251
653329294135422238 -50952 -73459 -69527 -350267
653329294142856933 -50816 -73429 -69436 -350203
653329294150291628 -50889 -73413 -69511 -350273
653329294157726323 -51009 -73521 -69418 -350343
653329294165161018 -50962 -73567 -69369 -350323
653329294172595713 -50833 -73513 -69311 -350160
653329294180030408 -50874 -73401 -69423 -350232
653329294187465103 -50939 -73430 -69381 -350253
653329294194899798 -50930 -73382 -69455 -350235
653329294202334493 -50764 -73434 -69430 -350233
653329294209769188 -50834 -73611 -69393 -350258
653329294217203883 -50720 -73354 -69298 -350165
653329294224638578 -50839 -73340 -69401 -350159
653329294232073273 -50885 -73428 -69431 -350204
653329294239507968 -50909 -73487 -69427 -350319
653329294246880768 -50581 -73563 -69521 -349931
653329294254319104 -50679 -73474 -69453 -350104
653329294261757440 -50826 -73433 -69440 -350144
653329294269195776 -50891 -73556 -69562 -350240
653329294276634112 -50941 -73636 -69555 -350224
653329294284072448 -50937 -73636 -69562 -350225
653329294291510784 -50895 -73623 -69595 -350252
653329294298949120 -50891 -73676 -69533 -350234
653329294306387456 -50873 -73740 -69503 -350266
653329294313825792 -50886 -73687 -69443 -350262
653329294321264128 -50995 -73612 -69362 -350217
653329294328702464 -51005 -73542 -69499 -350315
653329294336140800 -51066 -73568 -69464 -350178
653329294343579136 -50994 -73570 -69483 -350225
653329294351017472 -50893 -73567 -69552 -350280
653329294358455808 -50855 -73559 -69631 -350305
653329294365894144 -50837 -73555 -69503 -350251
653329294373332480 -50893 -73513 -69522 -350247
653329294380894610 -50781 -73689 -69611 -350025
653329294388325664 -50271 -72626 -68642 -349177
653329294395756718 -50646 -73126 -69129 -349787
653329294403187772 -50749 -73418 -69220 -350080
653329294410618826 -50811 -73446 -69399 -350123
653329294418049880 -49884 -73497 -68479 -349172
653329294425480934 -50492 -73556 -68999 -349762
653329294432911988 -50707 -73545 -69163 -349968
653329294440343042 -50688 -73566 -69386 -350159
653329294447774096 -50816 -73704 -69393 -350296
653329294455205150 -50869 -73505 -69403 -350253
653329294462636204 -50800 -73552 -69357 -350169
653329294470067258 -50893 -73561 -69298 -350248
653329294477498312 -50929 -73526 -69454 -350354
653329294484929366 -50840 -73410 -69484 -350253
653329294492360420 -50760 -73333 -69476 -350174
653329294499791474 -50764 -73565 -69270 -350147
653329294507222528 -50867 -73338 -69392 -350245
653329294514529792 -50798 -73579 -69397 -350023
653329294521968128 -50787 -73552 -69389 -350190
653329294529406464 -50729 -73427 -69324 -350237
653329294536844800 -50689 -73341 -69237 -350160
653329294544283136 -50659 -73263 -69306 -350321
653329294551721472 -50645 -73361 -69339 -350300
653329294559159808 -50732 -73453 -69422 -350311
653329294566598144 -50649 -73454 -69333 -350168
653329294574036480 -50648 -73448 -69340 -350242
653329294581474816 -50613 -73359 -69338 -350274
653329294588913152 -50612 -73197 -69290 -350225
653329294596351488 -50854 -73320 -69329 -350362
653329294603789824 -50645 -73240 -69244 -350231
653329294611228160 -50667 -73347 -69136 -350311
653329294618666496 -50560 -73366 -69062 -350218
653329294626104832 -50661 -73275 -69248 -350304
653329294633543168 -50606 -73349 -69109 -350271
653329294640981504 -50706 -73253 -69111 -350282
653329294648481737 -50372 -73598 -69221 -350355
653329294655916432 -50619 -73390 -69229 -350273
653329294663351127 -50502 -73379 -69251 -350257
653329294670785822 -50676 -73364 -69165 -350270
653329294678220517 -50646 -73427 -69331 -350310
653329294685655212 -50700 -73374 -69371 -350289
653329294693089907 -50802 -73463 -69206 -350208
653329294700524602 -50795 -73522 -69261 -350270
653329294707959297 -50912 -72408 -68334 -349279
653329294715393992 -50947 -73081 -68928 -349846
653329294722828687 -50927 -73316 -69085 -350016
653329294730263382 -50990 -73425 -69165 -350176
653329294737698077 -50093 -72645 -68301 -349252
653329294745132772 -50750 -73208 -68881 -349887
653329294752567467 -50928 -73222 -69144 -349984
653329294760002162 -51182 -73497 -69233 -350232
653329294767436857 -51429 -73590 -69487 -350343
653329294774871552 -51604 -73481 -69811 -350294
653329294782244352 -51888 -73484 -70025 -350428
653329294789682688 -52100 -73360 -70374 -350330
653329294797121024 -52296 -73255 -70587 -350353
653329294804559360 -52343 -73100 -70766 -350270
653329294811997696 -52323 -72794 -70656 -350178
653329294819436032 -52252 -72507 -70328 -350178
653329294826874368 -51799 -72253 -69797 -350284
653329294834312704 -51124 -71686 -68818 -350246
653329294841751040 -50069 -71065 -67583 -350195
653329294849189376 -48826 -70460 -66295 -350199
653329294856627712 -47620 -69572 -64857 -350110
653329294864066048 -46676 -68925 -63783 -350120
653329294871504384 -46091 -68321 -62832 -350134
653329294878942720 -45391 -67874 -62146 -350215
653329294886381056 -44818 -67429 -61508 -350164
653329294893819392 -44369 -66988 -61018 -350185
653329294901257728 -44081 -66671 -60646 -350215
653329294908696064 -43874 -66242 -60442 -350203
653329294916196297 -43305 -65933 -59750 -350301
653329294923630992 -42929 -65330 -59366 -350156
653329294931065687 -42645 -64878 -58932 -350184
653329294938500382 -42426 -64475 -58710 -350246
653329294945935077 -42205 -64093 -58218 -350304
653329294953369772 -41757 -63540 -57640 -350297
653329294960804467 -41317 -63170 -56982 -350225
653329294968239162 -40753 -62802 -56440 -350270
653329294975673857 -40270 -62223 -55859 -350302
653329294983108552 -39488 -61673 -55248 -350206
653329294990543247 -38863 -61242 -54690 -350211
653329294997977942 -38397 -60774 -54296 -350297
653329295005412637 -37713 -60329 -53695 -350262
653329295012847332 -37079 -59837 -53127 -350200
653329295020282027 -36451 -59351 -52729 -350152
653329295027716722 -35718 -57698 -50881 -349097
653329295035151417 -34985 -58043 -50990 -349708
653329295042586112 -34286 -58041 -50861 -349912
653329295050020809 -33485 -57474 -50185 -350065
653329295057455504 -31676 -55956 -48723 -348860
653329295064890199 -31950 -56517 -49192 -349542
653329295072324894 -31838 -56486 -49052 -349823
653329295079759589 -31440 -56430 -48948 -350083
653329295087194284 -30455 -56115 -48795 -350140
653329295094628979 -30604 -55820 -48551 -350131
653329295102063674 -30348 -55507 -48204 -350132
653329295109498369 -30193 -55332 -48034 -350111
653329295116933064 -29863 -54975 -47880 -350184
653329295124367759 -29443 -54703 -47500 -350166
653329295131802454 -28943 -54297 -47164 -350156
653329295139237149 -28560 -54171 -46964 -350197
653329295146671844 -28345 -54040 -46836 -350293
653329295154106539 -27905 -53794 -46537 -350140
653329295161541234 -27493 -53664 -46148 -350166
653329295168975929 -27358 -53440 -45988 -350167
653329295176410624 -27022 -53108 -45460 -349980
653329295183845321 -26723 -53076 -44880 -350292
653329295191280016 -26531 -52923 -44678 -350152
653329295198714711 -26301 -52906 -44443 -350265
653329295206149406 -25889 -52549 -44017 -350067
653329295213584101 -25697 -52396 -43940 -350129
653329295221018796 -25596 -52225 -43824 -350153
653329295228453491 -25506 -52181 -43794 -350268
653329295235888186 -25451 -52073 -43708 -350237
653329295243322881 -25216 -52006 -43425 -350139
653329295250757576 -25103 -52109 -43259 -350165
653329295258192271 -25080 -52143 -43110 -350235
653329295265626966 -24934 -52106 -42775 -350143
653329295273061661 -24641 -52236 -42667 -350157
653329295280496356 -24443 -52253 -42379 -350188
653329295287931051 -24390 -52236 -42244 -350280
653329295295365746 -24340 -52286 -41971 -350258
653329295302800441 -24413 -52219 -41786 -350194
653329295310235136 -24727 -52367 -41691 -350206
653329295317607936 -25014 -52316 -41885 -350483
653329295325046272 -25176 -52596 -41718 -350296
653329295332484608 -25141 -52594 -41745 -350219
653329295339922944 -25258 -52453 -41626 -350159
653329295347361280 -25265 -50675 -40175 -350196
653329295354799616 -25158 -50996 -40740 -350151
653329295362237952 -25030 -50703 -40818 -350097
653329295369676288 -24865 -50214 -40838 -350068
653329295377114624 -23506 -48409 -39471 -348797
653329295384552960 -24282 -48382 -40032 -349480
653329295391991296 -24771 -48121 -40073 -349825
653329295399429632 -25364 -47853 -40314 -350003
653329295406867968 -24560 -47390 -40336 -349808
653329295414306304 -25647 -47008 -40492 -350020
653329295421744640 -26309 -46711 -40572 -350018
653329295429182976 -26783 -46392 -40649 -350067
653329295436621312 -27110 -46154 -40675 -350055
653329295444059648 -27334 -45707 -40819 -350093
653329295451497984 -27291 -45215 -41022 -350089
653329295458936320 -27383 -45167 -41430 -350096
653329295466374656 -27422 -44810 -41683 -350165
653329295473812992 -27187 -44323 -41558 -350071
653329295481251328 -27200 -43926 -41244 -350057
653329295488689664 -27126 -43590 -40818 -350091
653329295496128000 -26962 -43102 -40056 -350096
653329295503566336 -26897 -42738 -39431 -350030
653329295511004672 -26745 -42635 -38713 -350084
653329295518443008 -26782 -42512 -38347 -350193
653329295525881344 -26569 -42124 -37759 -350096
653329295533319680 -26632 -41921 -37520 -349978
653329295540758016 -26630 -41734 -37290 -350043
653329295548196352 -26590 -41596 -37255 -350163
653329295555634688 -26376 -41389 -37056 -350122
653329295563073024 -26418 -40941 -36729 -350026
653329295570511360 -26353 -40854 -36678 -349997
653329295577949696 -26362 -40676 -36637 -350177
653329295585449929 -26412 -40596 -36520 -350378
653329295592884624 -26114 -40124 -36246 -350210
653329295600319319 -25982 -39990 -36087 -350138
653329295607754014 -25711 -39896 -35882 -350201
653329295615188709 -25338 -39368 -35626 -350061
653329295622623404 -24921 -38992 -35308 -349985
653329295630058099 -24610 -38520 -35101 -350054
653329295637492794 -24290 -38113 -34706 -350194
653329295644927489 -23578 -37499 -34215 -350076
653329295652362184 -23145 -36895 -33775 -350115
653329295659796879 -22544 -36460 -33450 -350043
653329295667231574 -22231 -35307 -32999 -350178
653329295674666269 -21704 -35235 -32833 -350102
653329295682100964 -21188 -34973 -32415 -350043
653329295689535659 -20945 -34832 -32256 -350081
653329295696970354 -19615 -33881 -31039 -349277
653329295704405049 -19925 -34164 -31363 -349641
653329295711839744 -19822 -34174 -31299 -349913
653329295719212544 -19749 -34085 -31298 -349832
653329295726650880 -18562 -34219 -31102 -349109
653329295734089216 -18840 -34187 -30884 -349586
653329295741527552 -18888 -34103 -30747 -349836
653329295748965888 -18814 -34221 -30601 -350062
653329295756404224 -18831 -34238 -30496 -350118
653329295763842560 -18720 -34293 -30123 -349989
653329295771280896 -18422 -34355 -29974 -350134
653329295778719232 -18468 -34435 -29896 -350131
653329295786157568 -18364 -34555 -29911 -350242
653329295793595904 -18223 -34549 -29725 -350165
653329295801034240 -18038 -34591 -29590 -350147
653329295808472576 -18089 -34618 -29525 -350190
653329295815910912 -18158 -34580 -29313 -350224
653329295823349248 -18089 -34712 -29238 -350123
653329295830787584 -18144 -34930 -29233 -350100
653329295838225920 -18198 -35296 -29223 -350086
653329295845664256 -18126 -35335 -28995 -350043
653329295853164489 -18119 -35800 -28831 -350187
653329295860599184 -18132 -35950 -29022 -350123
653329295868033879 -18127 -36249 -29200 -350157
653329295875468574 -17748 -36476 -29301 -350201
653329295882903269 -17805 -36708 -29312 -350086
653329295890337964 -17787 -37018 -29291 -350128
653329295897772659 -17795 -37313 -29364 -350220
653329295905207354 -17684 -37401 -29216 -350104
653329295912642049 -17558 -37645 -29122 -350135
653329295920076744 -17407 -38057 -29010 -350154
653329295927511439 -17341 -38211 -29019 -350236
653329295934946134 -17150 -38461 -28989 -350164
653329295942380829 -16874 -38854 -28804 -350148
653329295949815524 -16639 -39298 -28814 -350110
653329295957250219 -16597 -39529 -28879 -350222
653329295964684914 -16523 -39847 -29050 -350292
653329295972119609 -16441 -40193 -28970 -350153
653329295979554304 -16582 -40548 -29170 -350250
653329295986927104 -16651 -39383 -29249 -350108
653329295994365440 -16673 -40631 -29391 -350147
653329296001803776 -16695 -41465 -29621 -350116
653329296009242112 -16902 -41947 -29931 -350224
653329296016680448 -15263 -40422 -28251 -348534
653329296024118784 -16376 -41772 -29388 -349453
653329296031557120 -17076 -42576 -29866 -349803
653329296038995456 -17375 -42889 -30199 -349948
653329296046433792 -15905 -43190 -29310 -348366
653329296053872128 -17023 -43442 -29909 -349406
653329296061310464 -17613 -43532 -30186 -349900
653329296068748800 -17939 -43734 -30645 -350089
653329296076187136 -18012 -43797 -30699 -350233
653329296083625472 -18202 -43911 -30745 -350268
653329296091063808 -18238 -43984 -30856 -350218
653329296098502144 -18248 -44138 -30909 -350214
653329296105940480 -18421 -44290 -31074 -350255
653329296113378816 -18256 -44356 -30881 -350165
653329296120879049 -18397 -44579 -31114 -350403
653329296128313744 -18167 -44567 -30870 -350225
653329296135748439 -18027 -44075 -30693 -350164
653329296143183134 -17820 -44191 -30437 -350134
653329296150617829 -17633 -44107 -30411 -350170
653329296158052524 -17717 -44060 -30420 -350262
653329296165487219 -17296 -43731 -30048 -349875
653329296172921914 -17325 -43677 -30215 -349977
653329296180356609 -17365 -43610 -30248 -350116
653329296187791304 -17464 -43507 -30204 -350220
653329296195225999 -16904 -43300 -30004 -349956
653329296202660694 -16713 -43099 -29808 -350088
653329296210095389 -16546 -42957 -29607 -350098
653329296217530084 -16425 -42741 -29407 -350135
653329296224964779 -16148 -42302 -29363 -350112
653329296232399474 -15941 -41892 -29199 -350069
653329296239834169 -15824 -41543 -29165 -350217
653329296247268864 -15657 -41123 -29063 -350270
