timestamp,red,green,ir,,,,
44836,156719,37514,191007,,,,
44846,156717,37504,191023,,,,
44857,156729,37495,191000,,,,
44867,156733,37516,191007,,,,
44876,156711,37518,190990,,,,
44886,156726,37512,191008,,,,
44897,156723,37517,191000,,,,
44907,156698,37517,191011,,,,
44916,156721,37519,191008,,,,
44926,156721,37515,191002,,,,
44937,156706,37502,191006,,,,
44947,156708,37510,191018,,,,
44957,156712,37522,191009,,,,
44966,156727,37517,191002,,,,
44977,156712,37527,191005,,,,
44987,156706,37524,191028,,,,
44997,156709,37516,191019,,,,
45006,156713,37521,190995,,,,
45016,156701,37529,191010,,,,
45026,156705,37522,191013,,,,
45037,156722,37513,191021,,,,
45046,156730,37524,191009,,,,
45056,156715,37531,191024,,,,
45066,156715,37531,191022,,,,
45077,156734,37538,191024,,,,
45086,156735,37539,191012,,,,
45096,156732,37552,191034,,,,
45106,156746,37545,191034,,,,
45116,156730,37512,191001,,,,
45125,156721,37557,191003,,,,
45136,156717,37540,191023,,,,
45146,156709,37541,190993,,,,
45156,156715,37539,191023,,,,
45166,156724,37562,190995,,,,
45176,156718,37558,191005,,,,
45186,156723,37569,190980,,,,
45196,156706,37572,190983,,,,
45206,156726,37564,190977,,,,
45216,156699,37567,190997,,,,
45227,156708,37556,190992,,,,
45236,156725,37568,190989,,,,
45247,156721,37555,190999,,,,
45256,156728,37571,190981,,,,
45266,156735,37580,190994,,,,
45276,156738,37569,190997,,,,
45286,156740,37574,190992,,,,
45296,156738,37572,191006,,,,
45306,156750,37585,191004,,,,
45316,156746,37584,190992,,,,
45326,156772,37580,190994,,,,
45336,156740,37580,190992,,,,
45346,156756,37581,191001,,,,
45356,156728,37578,191017,,,,
45366,156743,37592,191018,,,,
45375,156755,37594,190994,,,,
45386,156762,37583,191001,,,,
45396,156750,37596,191018,,,,
45406,156767,37596,190998,,,,
45416,156756,37591,191024,,,,
45425,156770,37609,191029,,,,
45436,156765,37591,191008,,,,
45446,156756,37602,191006,,,,
45456,156753,37597,191011,,,,
45466,156752,37607,191018,,,,
45476,156766,37609,190991,,,,
45486,156785,37606,191029,,,,
45496,156773,37619,191028,,,,
45509,156783,37595,191035,,,,
45516,156794,37617,191050,,,,
45526,156813,37605,191059,,,,
45536,156821,37600,191059,,,,
45546,156819,37591,191089,,,,
45555,156817,37602,191057,,,,
45566,156834,37601,191076,,,,
45576,156824,37594,191078,,,,
45585,156816,37590,191083,,,,
45596,156818,37562,191083,,,,
45606,156818,37583,191081,,,,
45616,156819,37574,191073,,,,
45626,156800,37576,191060,,,,
45636,156808,37577,191055,,,,
45646,156804,37566,191050,,,,
45656,156806,37554,191066,,,,
45666,156808,37542,191037,,,,
45676,156812,37552,191065,,,,
45686,156800,37549,191038,,,,
45696,156797,37551,191050,,,,
45706,156811,37548,191038,,,,
45715,156799,37554,191042,,,,
45725,156812,37534,191037,,,,
45736,156790,37539,191025,,,,
45746,156807,37544,191030,,,,
45756,156814,37509,191013,,,,
45766,156803,37526,191000,,,,
45776,156798,37533,191002,,,,
45786,156806,37529,190974,,,,
45795,156782,37536,190986,,,,
45806,156781,37525,190964,,,,
45815,156766,37542,190958,,,,
45826,156774,37536,190966,,,,
45835,156771,37553,190952,,,,
45846,156789,37518,190952,,,,
45856,156778,37546,190947,,,,
45866,156759,37533,190967,,,,
45875,156783,37524,190946,,,,
45885,156761,37528,190940,,,,
45896,156791,37547,190948,,,,
45906,156787,37519,190949,,,,
45916,156790,37549,190938,,,,
45925,156801,37535,190930,,,,
45935,156784,37530,190940,,,,
45945,156783,37537,190930,,,,
45956,156772,37542,190953,,,,
45966,156781,37530,190941,,,,
45976,156778,37534,190909,,,,
45986,156771,37533,190908,,,,
45996,156761,37523,190902,,,,
46005,156762,37532,190915,,,,
46015,156778,37543,190914,,,,
46025,156774,37545,190915,,,,
46036,156781,37531,190894,,,,
46045,156789,37534,190893,,,,
46055,156795,37539,190896,,,,
46065,156777,37534,190890,,,,
46076,156784,37551,190875,,,,
46085,156768,37540,190855,,,,
46096,156782,37530,190881,,,,
46106,156793,37547,190850,,,,
46116,156751,37542,190875,,,,
46125,156784,37532,190868,,,,
46135,156783,37534,190850,,,,
46145,156793,37543,190884,,,,
46156,156786,37547,190862,,,,
46166,156766,37551,190855,,,,
46175,156770,37542,190831,,,,
46185,156782,37545,190826,,,,
46195,156791,37555,190844,,,,
46205,156798,37552,190855,,,,
46215,156787,37554,190864,,,,
46226,156783,37548,190848,,,,
46235,156799,37552,190835,,,,
46246,156797,37551,190848,,,,
46254,156810,37555,190831,,,,
46265,156799,37549,190829,,,,
46275,156779,37553,190811,,,,
46286,156804,37557,190822,,,,
46295,156800,37555,190827,,,,
46305,156800,37557,190827,,,,
46316,156790,37556,190826,,,,
46326,156788,37556,190791,,,,
46335,156788,37555,190812,,,,
46345,156790,37562,190810,,,,
46355,156797,37572,190800,,,,
46366,156788,37575,190807,,,,
46375,156797,37554,190812,,,,
46385,156807,37551,190796,,,,
46395,156785,37576,190782,,,,
46406,156789,37577,190796,,,,
46415,156790,37585,190788,,,,
46425,156804,37570,190782,,,,
46435,156801,37576,190754,,,,
46446,156806,37564,190776,,,,
46456,156797,37590,190757,,,,
46465,156787,37591,190764,,,,
46475,156779,37578,190782,,,,
46485,156773,37591,190768,,,,
46495,156804,37587,190767,,,,
46504,156818,37588,190771,,,,
46515,156798,37574,190792,,,,
46530,156827,37577,190780,,,,
46535,156815,37583,190789,,,,
46544,156830,37580,190818,,,,
46555,156829,37563,190816,,,,
46565,156842,37558,190789,,,,
46575,156816,37544,190774,,,,
46584,156835,37543,190770,,,,
46595,156840,37530,190783,,,,
46605,156824,37518,190788,,,,
46615,156832,37534,190783,,,,
46625,156826,37538,190767,,,,
46634,156841,37526,190769,,,,
46645,156815,37519,190761,,,,
46656,156827,37521,190755,,,,
46666,156821,37521,190747,,,,
46675,156817,37496,190746,,,,
46685,156811,37492,190741,,,,
46695,156831,37491,190718,,,,
46705,156800,37494,190699,,,,
46715,156796,37487,190709,,,,
46725,156822,37483,190696,,,,
46735,156805,37487,190706,,,,
46745,156801,37491,190672,,,,
46755,156797,37491,190686,,,,
46765,156789,37485,190672,,,,
46775,156815,37482,190656,,,,
46785,156799,37468,190666,,,,
46794,156801,37469,190667,,,,
46804,156804,37478,190659,,,,
46815,156781,37481,190673,,,,
46825,156800,37487,190668,,,,
46834,156804,37484,190681,,,,
46844,156818,37482,190676,,,,
46855,156814,37471,190683,,,,
46865,156838,37474,190679,,,,
46875,156818,37474,190683,,,,
46884,156824,37484,190694,,,,
46894,156823,37464,190666,,,,
46905,156829,37463,190684,,,,
46915,156800,37478,190656,,,,
46925,156823,37472,190643,,,,
46935,156819,37481,190642,,,,
46945,156819,37485,190643,,,,
46955,156831,37468,190643,,,,
46964,156810,37469,190610,,,,
46975,156795,37477,190633,,,,
46985,156795,37481,190621,,,,
46995,156789,37481,190622,,,,
47004,156815,37483,190597,,,,
47015,156787,37472,190623,,,,
47025,156819,37465,190635,,,,
47035,156817,37472,190607,,,,
47044,156816,37468,190629,,,,
47055,156811,37468,190614,,,,
47065,156793,37477,190606,,,,
47075,156790,37495,190602,,,,
47084,156794,37493,190597,,,,
47095,156806,37483,190588,,,,
47105,156781,37482,190589,,,,
47115,156795,37477,190576,,,,
47125,156778,37485,190562,,,,
47134,156791,37485,190560,,,,
47144,156792,37483,190573,,,,
47155,156793,37502,190558,,,,
47165,156792,37488,190547,,,,
47174,156797,37480,190550,,,,
47184,156785,37500,190550,,,,
47194,156786,37468,190561,,,,
47204,156781,37492,190548,,,,
47214,156788,37467,190551,,,,
47224,156772,37489,190538,,,,
47234,156775,37490,190544,,,,
47245,156762,37499,190540,,,,
47254,156781,37504,190522,,,,
47270,156782,37499,190542,,,,
47274,156778,37487,190509,,,,
47285,156793,37512,190525,,,,
47294,156784,37500,190497,,,,
47305,156754,37509,190517,,,,
47314,156782,37502,190514,,,,
47325,156783,37510,190515,,,,
47334,156779,37508,190523,,,,
47344,156788,37509,190509,,,,
47355,156790,37510,190528,,,,
47365,156794,37518,190523,,,,
47375,156784,37516,190526,,,,
47384,156796,37527,190542,,,,
47394,156783,37512,190519,,,,
47404,156785,37510,190535,,,,
47415,156797,37518,190529,,,,
47424,156803,37504,190523,,,,
47434,156806,37510,190536,,,,
47445,156799,37525,190532,,,,
47455,156795,37528,190547,,,,
47464,156811,37522,190553,,,,
47474,156820,37521,190583,,,,
47484,156843,37538,190584,,,,
47495,156846,37525,190595,,,,
47504,156865,37534,190606,,,,
47514,156878,37520,190598,,,,
47524,156887,37522,190620,,,,
47534,156869,37506,190612,,,,
47544,156861,37515,190639,,,,
47554,156906,37499,190639,,,,
47565,156900,37498,190633,,,,
47574,156909,37500,190617,,,,
47584,156914,37490,190629,,,,
47594,156903,37494,190643,,,,
47604,156906,37481,190639,,,,
47615,156903,37488,190640,,,,
47625,156911,37480,190648,,,,
47634,156909,37479,190643,,,,
47644,156909,37459,190634,,,,
47654,156917,37455,190648,,,,
47665,156935,37462,190657,,,,
47674,156937,37466,190674,,,,
47684,156917,37463,190653,,,,
47694,156917,37471,190666,,,,
47704,156933,37463,190653,,,,
47714,156929,37454,190676,,,,
47724,156960,37453,190693,,,,
47734,156959,37453,190696,,,,
47744,156947,37442,190681,,,,
47754,156926,37473,190691,,,,
47764,156952,37473,190693,,,,
47774,156938,37463,190710,,,,
47784,156938,37474,190702,,,,
47794,156960,37474,190703,,,,
47804,156958,37474,190701,,,,
47814,156932,37474,190704,,,,
47824,156973,37470,190710,,,,
47834,156935,37477,190699,,,,
47844,156950,37471,190726,,,,
47854,156930,37472,190720,,,,
47864,156955,37475,190723,,,,
47874,156953,37475,190712,,,,
47884,156959,37461,190713,,,,
47893,156948,37475,190734,,,,
47904,156965,37476,190715,,,,
47915,156965,37474,190723,,,,
47924,156946,37474,190713,,,,
47934,156949,37469,190709,,,,
47944,156939,37494,190716,,,,
47954,156968,37479,190727,,,,
47963,156956,37496,190705,,,,
47973,156953,37470,190722,,,,
47984,156952,37483,190716,,,,
47994,156961,37489,190702,,,,
48004,156943,37495,190709,,,,
48014,156972,37494,190728,,,,
48024,156977,37486,190747,,,,
48034,156984,37489,190727,,,,
48043,156969,37498,190747,,,,
48053,156958,37516,190744,,,,
48063,156979,37503,190740,,,,
48074,156962,37500,190749,,,,
48083,156994,37507,190741,,,,
48093,156997,37504,190744,,,,
48103,156996,37502,190755,,,,
48114,157005,37522,190763,,,,
48124,157020,37506,190757,,,,
48133,157018,37507,190759,,,,
48143,157015,37518,190773,,,,
48154,157035,37501,190740,,,,
48164,157035,37538,190785,,,,
48174,157032,37516,190760,,,,
48184,157045,37529,190760,,,,
48194,157025,37527,190768,,,,
48204,157024,37526,190793,,,,
48213,157052,37527,190791,,,,
48223,157047,37534,190767,,,,
48234,157046,37535,190773,,,,
48244,157054,37534,190761,,,,
48253,157074,37549,190793,,,,
48263,157071,37537,190783,,,,
48273,157079,37545,190782,,,,
48283,157078,37550,190784,,,,
48293,157069,37561,190796,,,,
48304,157098,37554,190811,,,,
48314,157082,37563,190791,,,,
48324,157074,37541,190808,,,,
48333,157101,37584,190808,,,,
48343,157095,37581,190809,,,,
48353,157129,37557,190802,,,,
48364,157103,37565,190818,,,,
48374,157116,37578,190824,,,,
48384,157119,37577,190834,,,,
48393,157128,37577,190829,,,,
48404,157150,37570,190837,,,,
48414,157152,37585,190846,,,,
48423,157159,37575,190873,,,,
48433,157178,37559,190878,,,,
48443,157180,37557,190874,,,,
48454,157174,37561,190863,,,,
48463,157197,37562,190889,,,,
48473,157181,37562,190843,,,,
48483,157197,37546,190885,,,,
48493,157195,37543,190875,,,,
48503,157191,37553,190875,,,,
48513,157205,37541,190846,,,,
48524,157200,37522,190846,,,,
48534,157194,37539,190875,,,,
48543,157184,37525,190848,,,,
48553,157190,37539,190854,,,,
48563,157188,37536,190838,,,,
48573,157171,37506,190844,,,,
48583,157190,37534,190845,,,,
48593,157185,37523,190820,,,,
48604,157179,37521,190827,,,,
48614,157177,37501,190830,,,,
48624,157201,37510,190823,,,,
48633,157185,37516,190831,,,,
48643,157186,37518,190807,,,,
48654,157191,37498,190811,,,,
48664,157174,37524,190806,,,,
48673,157173,37499,190800,,,,
48683,157163,37514,190790,,,,
48693,157169,37520,190789,,,,
48703,157175,37513,190767,,,,
48713,157156,37517,190780,,,,
48723,157171,37519,190774,,,,
48733,157187,37503,190789,,,,
48743,157172,37524,190807,,,,
48753,157181,37508,190790,,,,
48763,157175,37530,190798,,,,
48773,157168,37535,190787,,,,
48783,157191,37524,190793,,,,
48792,157189,37528,190814,,,,
48802,157201,37523,190815,,,,
48813,157197,37524,190833,,,,
48823,157209,37524,190803,,,,
48833,157203,37517,190828,,,,
48843,157233,37525,190814,,,,
48853,157219,37531,190839,,,,
48863,157204,37527,190840,,,,
48874,157212,37542,190838,,,,
48883,157204,37534,190849,,,,
48893,157236,37542,190844,,,,
48903,157227,37543,190841,,,,
48913,157243,37542,190861,,,,
48922,157216,37551,190869,,,,
48933,157239,37539,190864,,,,
48943,157208,37540,190867,,,,
48953,157241,37542,190850,,,,
48963,157230,37555,190853,,,,
48973,157249,37552,190842,,,,
48983,157254,37566,190893,,,,
48993,157252,37559,190871,,,,
49002,157205,37567,190877,,,,
49013,157239,37575,190880,,,,
49023,157223,37568,190874,,,,
49033,157258,37577,190843,,,,
49042,157259,37576,190870,,,,
49052,157235,37564,190871,,,,
49062,157252,37579,190861,,,,
49073,157262,37590,190870,,,,
49083,157270,37584,190876,,,,
49093,157257,37572,190860,,,,
49103,157255,37576,190872,,,,
49113,157275,37570,190875,,,,
49123,157246,37582,190864,,,,
49132,157256,37594,190860,,,,
49142,157265,37586,190869,,,,
49152,157272,37577,190870,,,,
49163,157254,37590,190880,,,,
49173,157287,37600,190857,,,,
49183,157276,37590,190883,,,,
49193,157273,37603,190885,,,,
49203,157287,37607,190890,,,,
49212,157275,37604,190886,,,,
49222,157281,37612,190876,,,,
49233,157272,37610,190885,,,,
49243,157272,37618,190887,,,,
49252,157274,37619,190896,,,,
49263,157295,37619,190894,,,,
49273,157288,37619,190867,,,,
49283,157291,37624,190891,,,,
49293,157289,37629,190905,,,,
49303,157318,37627,190909,,,,
49312,157277,37620,190906,,,,
49323,157297,37619,190914,,,,
49333,157293,37628,190916,,,,
49342,157327,37641,190926,,,,
49353,157322,37634,190955,,,,
49363,157339,37627,190936,,,,
49373,157331,37632,190952,,,,
49382,157332,37607,190962,,,,
49392,157348,37629,190962,,,,
49402,157348,37595,190975,,,,
49413,157331,37605,190959,,,,
49422,157331,37589,190966,,,,
49432,157344,37596,190955,,,,
49442,157319,37593,190954,,,,
49453,157342,37600,190942,,,,
49462,157317,37579,190936,,,,
49472,157334,37575,190926,,,,
49482,157331,37579,190946,,,,
49492,157330,37566,190942,,,,
49502,157338,37566,190946,,,,
49512,157332,37573,190924,,,,
49523,157315,37562,190933,,,,
49533,157327,37551,190928,,,,
49542,157334,37550,190931,,,,
49552,157317,37552,190933,,,,
49563,157318,37540,190937,,,,
49573,157299,37540,190919,,,,
49583,157319,37538,190920,,,,
49592,157293,37516,190900,,,,
49602,157279,37544,190913,,,,
49612,157257,37540,190903,,,,
49622,157271,37537,190867,,,,
49632,157251,37527,190885,,,,
49642,157242,37529,190894,,,,
49652,157252,37520,190874,,,,
49663,157265,37528,190869,,,,
49671,157246,37540,190857,,,,
49682,157253,37541,190898,,,,
49692,157243,37537,190863,,,,
49703,157228,37531,190894,,,,
49712,157232,37546,190877,,,,
49722,157224,37546,190877,,,,
49733,157212,37532,190884,,,,
49743,157221,37530,190884,,,,
49752,157221,37525,190890,,,,
49762,157221,37545,190886,,,,
49772,157225,37528,190887,,,,
49783,157205,37536,190879,,,,
49792,157207,37540,190889,,,,
49802,157198,37547,190874,,,,
49812,157201,37528,190853,,,,
49822,157189,37548,190880,,,,
49832,157189,37535,190869,,,,
49842,157213,37530,190872,,,,
49852,157203,37549,190867,,,,
49862,157205,37527,190877,,,,
49873,157207,37547,190861,,,,
49882,157179,37551,190857,,,,
49892,157204,37539,190852,,,,
49902,157179,37547,190866,,,,
49912,157182,37544,190839,,,,
49921,157168,37554,190843,,,,
49932,157184,37548,190819,,,,
49942,157192,37562,190828,,,,
49952,157165,37560,190810,,,,
49961,157175,37561,190816,,,,
49972,157157,37558,190840,,,,
49982,157172,37558,190851,,,,
49992,157154,37556,190819,,,,
50002,157177,37570,190826,,,,
50012,157164,37561,190812,,,,
50022,157157,37547,190786,,,,
50032,157136,37551,190806,,,,
50041,157168,37561,190820,,,,
50051,157155,37563,190812,,,,
50069,157145,37562,190790,,,,
50072,157153,37560,190804,,,,
50082,157145,37561,190763,,,,
50091,157139,37548,190798,,,,
50102,157152,37561,190781,,,,
50112,157149,37580,190798,,,,
50122,157097,37580,190770,,,,
50132,157132,37571,190782,,,,
50142,157132,37569,190782,,,,
50152,157136,37581,190766,,,,
50162,157118,37586,190766,,,,
50171,157125,37590,190772,,,,
50181,157116,37563,190752,,,,
50192,157111,37582,190760,,,,
50202,157127,37595,190737,,,,
50211,157105,37578,190751,,,,
50222,157114,37586,190747,,,,
50232,157115,37585,190753,,,,
50242,157080,37590,190725,,,,
50251,157117,37581,190745,,,,
50261,157086,37583,190745,,,,
50272,157113,37594,190745,,,,
50282,157110,37597,190743,,,,
50291,157098,37584,190747,,,,
50302,157115,37591,190740,,,,
50312,157089,37589,190707,,,,
50322,157070,37602,190708,,,,
50332,157090,37602,190734,,,,
50341,157110,37583,190726,,,,
50352,157101,37587,190733,,,,
50362,157094,37553,190752,,,,
50372,157114,37572,190743,,,,
50381,157089,37558,190747,,,,
50391,157129,37542,190747,,,,
50402,157108,37554,190732,,,,
50412,157103,37543,190728,,,,
50421,157096,37550,190737,,,,
50431,157094,37533,190693,,,,
50442,157087,37533,190722,,,,
50452,157096,37533,190682,,,,
50461,157069,37525,190679,,,,
50471,157059,37517,190675,,,,
50482,157059,37505,190647,,,,
50492,157081,37507,190652,,,,
50501,157071,37500,190649,,,,
50511,157061,37498,190649,,,,
50521,157083,37488,190644,,,,
50532,157066,37486,190664,,,,
50541,157093,37500,190669,,,,
50551,157059,37508,190636,,,,
50561,157082,37479,190681,,,,
50571,157064,37480,190644,,,,
50582,157077,37459,190633,,,,
50591,157074,37468,190640,,,,
50601,157044,37473,190624,,,,
50611,157069,37483,190654,,,,
50621,157064,37467,190633,,,,
50631,157064,37481,190619,,,,
50642,157049,37482,190608,,,,
50652,157072,37487,190612,,,,
50662,157039,37481,190628,,,,
50671,157049,37468,190617,,,,
50681,157065,37476,190608,,,,
50691,157075,37483,190620,,,,
50702,157068,37467,190611,,,,
50711,157063,37488,190610,,,,
50721,157071,37485,190592,,,,
50732,157050,37486,190630,,,,
50742,157075,37489,190592,,,,
50751,157070,37477,190618,,,,
50761,157087,37476,190606,,,,
50771,157070,37498,190625,,,,
50781,157049,37474,190592,,,,
50791,157075,37474,190601,,,,
50801,157089,37483,190563,,,,
50811,157069,37481,190599,,,,
50821,157075,37478,190564,,,,
50831,157073,37487,190572,,,,
50841,157065,37472,190563,,,,
50851,157071,37482,190564,,,,
50862,157068,37465,190572,,,,
50872,157072,37478,190557,,,,
50881,157079,37493,190585,,,,
50891,157086,37489,190569,,,,
50901,157080,37493,190611,,,,
50912,157078,37496,190565,,,,
50921,157062,37504,190536,,,,
50931,157078,37487,190545,,,,
50941,157073,37501,190584,,,,
50951,157082,37501,190558,,,,
50961,157099,37495,190569,,,,
50971,157094,37507,190569,,,,
50981,157069,37500,190573,,,,
50991,157091,37500,190547,,,,
51000,157092,37496,190549,,,,
51011,157088,37503,190559,,,,
51021,157088,37505,190536,,,,
51031,157066,37507,190548,,,,
51041,157082,37512,190538,,,,
51051,157094,37496,190535,,,,
51061,157095,37515,190537,,,,
51071,157101,37507,190539,,,,
51081,157105,37499,190536,,,,
51090,157079,37519,190526,,,,
51100,157100,37522,190515,,,,
51111,157077,37509,190527,,,,
51121,157079,37530,190514,,,,
51131,157090,37524,190494,,,,
51141,157069,37527,190482,,,,
51151,157066,37517,190485,,,,
51161,157054,37506,190483,,,,
51170,157036,37526,190444,,,,
51181,157048,37524,190444,,,,
51191,157037,37535,190405,,,,
51201,157006,37539,190410,,,,
51211,157027,37526,190427,,,,
51221,157054,37524,190428,,,,
51231,157051,37532,190446,,,,
51241,157074,37536,190433,,,,
51251,157074,37545,190467,,,,
51261,157095,37538,190478,,,,
51271,157111,37531,190507,,,,
51281,157140,37523,190498,,,,
51291,157139,37553,190536,,,,
51300,157151,37531,190569,,,,
51311,157157,37543,190540,,,,
51321,157168,37558,190540,,,,
51331,157160,37548,190555,,,,
51340,157165,37540,190544,,,,
51351,157166,37541,190535,,,,
51361,157189,37531,190578,,,,
51371,157180,37529,190539,,,,
51380,157187,37531,190589,,,,
51391,157195,37528,190534,,,,
51401,157206,37525,190560,,,,
51411,157188,37512,190516,,,,
51420,157216,37512,190543,,,,
51431,157205,37504,190551,,,,
51441,157217,37494,190543,,,,
51451,157227,37491,190540,,,,
51460,157224,37509,190552,,,,
51470,157211,37501,190562,,,,
51481,157231,37484,190550,,,,
51491,157225,37481,190538,,,,
51500,157235,37487,190539,,,,
51511,157236,37480,190549,,,,
51521,157253,37486,190557,,,,
51531,157243,37478,190559,,,,
51541,157261,37476,190583,,,,
51551,157271,37468,190579,,,,
51561,157287,37469,190604,,,,
51571,157284,37466,190611,,,,
51581,157315,37480,190614,,,,
51590,157318,37465,190622,,,,
51600,157317,37489,190608,,,,
51610,157339,37491,190659,,,,
51620,157335,37479,190639,,,,
51630,157328,37487,190652,,,,
51640,157354,37503,190639,,,,
51651,157346,37485,190634,,,,
51661,157344,37489,190649,,,,
51670,157330,37498,190637,,,,
51680,157352,37485,190648,,,,
51691,157347,37506,190664,,,,
51701,157375,37497,190634,,,,
51710,157374,37506,190670,,,,
51720,157369,37486,190691,,,,
51730,157386,37501,190675,,,,
51740,157385,37507,190704,,,,
51750,157389,37502,190689,,,,
51760,157401,37515,190695,,,,
51770,157418,37513,190675,,,,
51780,157413,37514,190689,,,,
51791,157390,37506,190662,,,,
51800,157393,37506,190658,,,,
51810,157395,37502,190655,,,,
51821,157392,37515,190654,,,,
51830,157397,37520,190642,,,,
51840,157378,37512,190661,,,,
51850,157380,37525,190654,,,,
51861,157385,37501,190658,,,,
51870,157389,37518,190635,,,,
51880,157382,37507,190663,,,,
51890,157384,37532,190668,,,,
51901,157363,37521,190669,,,,
51911,157333,37534,190629,,,,
51920,157354,37534,190747,,,,
51930,157654,37552,191074,,,,
51940,157868,37553,191268,,,,
51951,158037,37585,191453,,,,
51960,158093,37579,191533,,,,
51970,158219,37620,191608,,,,
51980,158377,37631,191774,,,,
51990,158653,37671,191979,,,,
52000,158983,37714,192281,,,,
52010,159332,37769,192595,,,,
52020,159687,37823,192908,,,,
52030,160008,37860,193166,,,,
52040,160278,37928,193378,,,,
52050,160511,37928,193545,,,,
52060,160634,37987,193600,,,,
52071,160661,38017,193514,,,,
52081,160657,38045,193352,,,,
52090,160626,38073,193217,,,,
52100,160601,38053,193072,,,,
52110,160582,38080,192964,,,,
52120,160501,38083,192852,,,,
52130,160392,38102,192676,,,,
52140,160291,38108,192514,,,,
52150,160134,38094,192274,,,,
52160,159931,38119,192053,,,,
52169,159786,38103,191807,,,,
52180,159708,38082,191634,,,,
52190,159647,38097,191531,,,,
52200,159618,38113,191445,,,,
52210,159547,38087,191393,,,,
52220,159527,38078,191367,,,,
52230,159436,38080,191347,,,,
52240,159288,38039,191221,,,,
52250,159074,38049,191104,,,,
52260,158832,38022,190952,,,,
52270,158603,37983,190781,,,,
52280,158373,37997,190739,,,,
52290,158228,37965,190786,,,,
52300,158197,37931,191015,,,,
52310,158268,37931,191399,,,,
52320,158394,37927,191882,,,,
52330,158636,37923,192526,,,,
52339,159128,37962,193343,,,,
52350,159675,37985,194160,,,,
52360,160197,38003,194953,,,,
52370,160568,37996,195681,,,,
52380,160919,37984,196325,,,,
52390,161191,38007,196852,,,,
52400,161250,37996,197313,,,,
52410,161265,37997,197466,,,,
52419,161253,38001,197592,,,,
52430,161290,38014,197722,,,,
52440,161387,38033,197896,,,,
52450,161591,38030,198239,,,,
52459,162045,38069,198885,,,,
52469,162759,38082,199859,,,,
52479,163502,38116,200923,,,,
52491,164192,38151,201958,,,,
52500,165056,38175,203067,,,,
52510,165468,38170,203844,,,,
52520,165261,38113,203848,,,,
52530,164658,38025,203388,,,,
52540,163757,38010,202305,,,,
52550,163430,37989,201528,,,,
52560,163536,37955,201538,,,,
52570,163115,37884,200975,,,,
52580,162382,37784,199844,,,,
52589,161523,37733,198673,,,,
52599,160981,37689,197989,,,,
52609,160666,37634,197606,,,,
52620,160173,37550,196955,,,,
52630,159650,37511,196420,,,,
52640,159135,37470,195987,,,,
52650,158641,37437,195583,,,,
52660,158299,37408,195283,,,,
52669,158074,37386,195164,,,,
52679,157933,37360,195103,,,,
52689,157809,37369,195133,,,,
52699,157745,37338,195178,,,,
52709,157718,37363,195390,,,,
52719,157771,37364,195629,,,,
52730,157829,37380,195846,,,,
52779,157323,37428,194975,,,,
52790,157230,37437,194848,,,,
52799,157253,37429,194997,,,,
52810,157365,37450,195258,,,,
52820,157467,37489,195550,,,,
52852,157792,37574,195853,,,,
52871,158363,37686,196215,,,,
52879,158613,37733,196303,,,,
52912,158824,37861,195941,,,,
52919,158920,37898,195885,,,,
52930,159043,37926,195876,,,,
52940,159228,37952,195964,,,,
52950,159534,37977,196041,,,,
52959,159803,38002,196099,,,,
52969,160120,38047,196094,,,,
52979,160459,38095,196125,,,,
52989,160866,38140,196234,,,,
53000,161299,38177,196335,,,,
53010,161730,38218,196482,,,,
53019,162070,38245,196623,,,,
53030,162260,38261,196725,,,,
53039,162323,38304,196755,,,,
53050,162344,38318,196803,,,,
53059,162382,38347,196835,,,,
53070,162440,38349,196936,,,,
53079,162540,38378,197079,,,,
53089,162671,38400,197265,,,,
53099,162787,38422,197468,,,,
53110,162912,38462,197685,,,,
53120,163092,38469,197920,,,,
53129,163215,38495,198129,,,,
53139,163381,38516,198317,,,,
53149,163517,38513,198559,,,,
53159,163642,38539,198781,,,,
53169,163781,38569,198949,,,,
53179,163928,38553,199177,,,,
53189,164045,38589,199356,,,,
53200,164180,38610,199564,,,,
53209,164278,38600,199695,,,,
53219,164371,38598,199883,,,,
53229,164476,38633,200012,,,,
53239,164559,38625,200134,,,,
53249,164604,38629,200218,,,,
53259,164626,38621,200279,,,,
53269,164642,38620,200306,,,,
53279,164654,38591,200408,,,,
53289,164620,38614,200421,,,,
53298,164588,38618,200403,,,,
53308,164530,38601,200384,,,,
53319,164398,38587,200365,,,,
53330,164251,38570,200303,,,,
53339,164044,38569,200256,,,,
53349,163758,38576,200198,,,,
53359,163431,38547,200065,,,,
53369,162999,38511,199910,,,,
53378,162463,38483,199684,,,,
53390,161859,38457,199382,,,,
53399,161266,38448,199084,,,,
53409,160775,38440,198753,,,,
53418,160786,38461,198967,,,,
53429,161165,38475,199567,,,,
53439,161617,38474,200154,,,,
53450,161848,38447,200612,,,,
53459,162240,38407,201350,,,,
53469,162538,38376,201935,,,,
53479,162342,38369,201840,,,,
53489,162401,38359,201951,,,,
53499,161936,38304,201390,,,,
53510,161205,38256,200606,,,,
53519,160789,38214,200250,,,,
53529,160595,38182,200224,,,,
53539,160672,38180,200471,,,,
53548,160850,38180,200945,,,,
53558,161131,38172,201495,,,,
53568,161313,38177,201981,,,,
53579,161453,38151,202392,,,,
53589,161564,38160,202723,,,,
53598,161708,38141,203009,,,,
53609,161881,38137,203389,,,,
53619,162181,38148,203893,,,,
53628,162586,38176,204564,,,,
53638,163004,38181,205118,,,,
53650,163208,38190,205315,,,,
